Date,hour,price
2023-11-25,0,78.07
2023-11-25,1,74.03
2023-11-25,2,72.07
2023-11-25,3,71.61
2023-11-25,4,69.99
2023-11-25,5,74.19
2023-11-25,6,79.81
2023-11-25,7,87.08
2023-11-25,8,93.64
2023-11-25,9,91.74
2023-11-25,10,89.17
2023-11-25,11,87.06
2023-11-25,12,84.82
2023-11-25,13,83.07
2023-11-25,14,90.09
2023-11-25,15,95.66
2023-11-25,16,114.91
2023-11-25,17,124.1
2023-11-25,18,127.1
2023-11-25,19,127.2
2023-11-25,20,121.13
2023-11-25,21,114.83
2023-11-25,22,115.3
2023-11-25,23,103
2023-11-26,0,111.1
2023-11-26,1,105.77
2023-11-26,2,101.84
2023-11-26,3,99.82
2023-11-26,4,97.08
2023-11-26,5,97.8
2023-11-26,6,99.83
2023-11-26,7,105.05
2023-11-26,8,112.69
2023-11-26,9,117.3
2023-11-26,10,115.29
2023-11-26,11,114.7
2023-11-26,12,113.37
2023-11-26,13,110.02
2023-11-26,14,115.1
2023-11-26,15,123.26
2023-11-26,16,134.15
2023-11-26,17,143.81
2023-11-26,18,149.67
2023-11-26,19,143.78
2023-11-26,20,135.91
2023-11-26,21,122.41
2023-11-26,22,118.99
2023-11-26,23,102.44
2023-11-27,0,99.26
2023-11-27,1,94.09
2023-11-27,2,89.9
2023-11-27,3,88.82
2023-11-27,4,87.91
2023-11-27,5,94.09
2023-11-27,6,122.01
2023-11-27,7,138.92
2023-11-27,8,144.99
2023-11-27,9,139.41
2023-11-27,10,138
2023-11-27,11,136.94
2023-11-27,12,129.82
2023-11-27,13,128.56
2023-11-27,14,125.59
2023-11-27,15,117.45
2023-11-27,16,113.08
2023-11-27,17,121.54
2023-11-27,18,114.98
2023-11-27,19,102.2
2023-11-27,20,94.67
2023-11-27,21,91.53
2023-11-27,22,83.43
2023-11-27,23,80.74
2023-11-28,0,77.74
2023-11-28,1,70.49
2023-11-28,2,67.47
2023-11-28,3,64.5
2023-11-28,4,68.29
2023-11-28,5,80.06
2023-11-28,6,89.34
2023-11-28,7,116.42
2023-11-28,8,127.03
2023-11-28,9,138.08
2023-11-28,10,139.3
2023-11-28,11,138.5
2023-11-28,12,135.6
2023-11-28,13,137.72
2023-11-28,14,144.04
2023-11-28,15,150
2023-11-28,16,164.01
2023-11-28,17,189.98
2023-11-28,18,177
2023-11-28,19,160.2
2023-11-28,20,139.12
2023-11-28,21,125.45
2023-11-28,22,116.84
2023-11-28,23,109.41
2023-11-29,0,98.43
2023-11-29,1,95.17
2023-11-29,2,92.03
2023-11-29,3,85.88
2023-11-29,4,84.91
2023-11-29,5,95.7
2023-11-29,6,102.84
2023-11-29,7,132.59
2023-11-29,8,149.33
2023-11-29,9,142.55
2023-11-29,10,133.72
2023-11-29,11,130
2023-11-29,12,128.21
2023-11-29,13,132.18
2023-11-29,14,146.35
2023-11-29,15,168
2023-11-29,16,200
2023-11-29,17,250
2023-11-29,18,250
2023-11-29,19,200
2023-11-29,20,161
2023-11-29,21,139.01
2023-11-29,22,128.5
2023-11-29,23,114.27
2023-11-30,0,104.79
2023-11-30,1,104.52
2023-11-30,2,102.2
2023-11-30,3,100
2023-11-30,4,101.63
2023-11-30,5,106.3
2023-11-30,6,129.41
2023-11-30,7,168.09
2023-11-30,8,219.27
2023-11-30,9,237.13
2023-11-30,10,222.5
2023-11-30,11,223.34
2023-11-30,12,195.21
2023-11-30,13,189.81
2023-11-30,14,195
2023-11-30,15,195
2023-11-30,16,226
2023-11-30,17,261
2023-11-30,18,249.34
2023-11-30,19,194.49
2023-11-30,20,153.93
2023-11-30,21,132.71
2023-11-30,22,124.47
2023-11-30,23,113.56
2023-12-01,0,106.59
2023-12-01,1,102.52
2023-12-01,2,99.1
2023-12-01,3,95.88
2023-12-01,4,96.07
2023-12-01,5,102.29
2023-12-01,6,120.03
2023-12-01,7,152.11
2023-12-01,8,203.46
2023-12-01,9,222.63
2023-12-01,10,215.37
2023-12-01,11,213.52
2023-12-01,12,197.09
2023-12-01,13,175.19
2023-12-01,14,174.32
2023-12-01,15,184.4
2023-12-01,16,200.05
2023-12-01,17,230.69
2023-12-01,18,199.16
2023-12-01,19,168.56
2023-12-01,20,142.37
2023-12-01,21,125.13
2023-12-01,22,118.4
2023-12-01,23,108.13
2023-12-02,0,105.22
2023-12-02,1,102.69
2023-12-02,2,101.25
2023-12-02,3,98.89
2023-12-02,4,97.96
2023-12-02,5,97.83
2023-12-02,6,98.93
2023-12-02,7,104.88
2023-12-02,8,120.34
2023-12-02,9,127.99
2023-12-02,10,130.75
2023-12-02,11,127.22
2023-12-02,12,121.58
2023-12-02,13,114.58
2023-12-02,14,118.52
2023-12-02,15,123.5
2023-12-02,16,129.79
2023-12-02,17,144.04
2023-12-02,18,144.96
2023-12-02,19,129.56
2023-12-02,20,122.52
2023-12-02,21,114.83
2023-12-02,22,109.88
2023-12-02,23,106.01
2023-12-03,0,108.3
2023-12-03,1,102.68
2023-12-03,2,99.88
2023-12-03,3,98.62
2023-12-03,4,94.62
2023-12-03,5,91.72
2023-12-03,6,88.86
2023-12-03,7,92.13
2023-12-03,8,97.02
2023-12-03,9,100.15
2023-12-03,10,104.96
2023-12-03,11,105.07
2023-12-03,12,102.91
2023-12-03,13,100
2023-12-03,14,105.68
2023-12-03,15,115
2023-12-03,16,122.2
2023-12-03,17,127.9
2023-12-03,18,129.05
2023-12-03,19,126.07
2023-12-03,20,112.33
2023-12-03,21,100
2023-12-03,22,99.09
2023-12-03,23,89
2023-12-04,0,93.86
2023-12-04,1,89.81
2023-12-04,2,88.02
2023-12-04,3,85.38
2023-12-04,4,85.83
2023-12-04,5,92.04
2023-12-04,6,104.1
2023-12-04,7,118.06
2023-12-04,8,123.16
2023-12-04,9,126.12
2023-12-04,10,128.02
2023-12-04,11,130.7
2023-12-04,12,126.45
2023-12-04,13,131.42
2023-12-04,14,126.97
2023-12-04,15,124.84
2023-12-04,16,122.27
2023-12-04,17,127.75
2023-12-04,18,124.63
2023-12-04,19,120.97
2023-12-04,20,114.48
2023-12-04,21,105.55
2023-12-04,22,100
2023-12-04,23,91.76
2023-12-05,0,90.85
2023-12-05,1,88.01
2023-12-05,2,85.73
2023-12-05,3,83.62
2023-12-05,4,84.71
2023-12-05,5,91.02
2023-12-05,6,108
2023-12-05,7,114.32
2023-12-05,8,122.28
2023-12-05,9,122.88
2023-12-05,10,120.55
2023-12-05,11,121.27
2023-12-05,12,118.34
2023-12-05,13,118.53
2023-12-05,14,127.26
2023-12-05,15,122.59
2023-12-05,16,129.24
2023-12-05,17,145.9
2023-12-05,18,147.47
2023-12-05,19,141.56
2023-12-05,20,128.63
2023-12-05,21,117.83
2023-12-05,22,111.55
2023-12-05,23,103.28
2023-12-06,0,94.97
2023-12-06,1,93.1
2023-12-06,2,92.57
2023-12-06,3,90.96
2023-12-06,4,90.59
2023-12-06,5,93.89
2023-12-06,6,106.94
2023-12-06,7,133.86
2023-12-06,8,167
2023-12-06,9,166.54
2023-12-06,10,150
2023-12-06,11,146.29
2023-12-06,12,146.1
2023-12-06,13,141.03
2023-12-06,14,140.5
2023-12-06,15,143.99
2023-12-06,16,164
2023-12-06,17,178.07
2023-12-06,18,165.28
2023-12-06,19,149.93
2023-12-06,20,129.91
2023-12-06,21,115.68
2023-12-06,22,107.33
2023-12-06,23,100.44
2023-12-07,0,99.2
2023-12-07,1,97.85
2023-12-07,2,96.86
2023-12-07,3,91.81
2023-12-07,4,89.92
2023-12-07,5,94.53
2023-12-07,6,116.58
2023-12-07,7,131.22
2023-12-07,8,150
2023-12-07,9,137.7
2023-12-07,10,134.36
2023-12-07,11,138.17
2023-12-07,12,137.99
2023-12-07,13,138.35
2023-12-07,14,138.08
2023-12-07,15,138.02
2023-12-07,16,133.87
2023-12-07,17,128.59
2023-12-07,18,120.35
2023-12-07,19,104.14
2023-12-07,20,100.36
2023-12-07,21,97
2023-12-07,22,96.42
2023-12-07,23,87.08
2023-12-08,0,87.09
2023-12-08,1,83.26
2023-12-08,2,81.43
2023-12-08,3,79.52
2023-12-08,4,80
2023-12-08,5,87.04
2023-12-08,6,99.69
2023-12-08,7,107.29
2023-12-08,8,112.65
2023-12-08,9,118.52
2023-12-08,10,118.75
2023-12-08,11,118.02
2023-12-08,12,116.66
2023-12-08,13,111.78
2023-12-08,14,112.87
2023-12-08,15,115.75
2023-12-08,16,113.35
2023-12-08,17,117.63
2023-12-08,18,118.6
2023-12-08,19,105.4
2023-12-08,20,104.35
2023-12-08,21,101.12
2023-12-08,22,101.39
2023-12-08,23,90.58
2023-12-09,0,95
2023-12-09,1,85.1
2023-12-09,2,79.49
2023-12-09,3,73.07
2023-12-09,4,70.56
2023-12-09,5,73.01
2023-12-09,6,76.04
2023-12-09,7,82.4
2023-12-09,8,84.93
2023-12-09,9,91.48
2023-12-09,10,90.58
2023-12-09,11,90.64
2023-12-09,12,91.28
2023-12-09,13,88.69
2023-12-09,14,85.63
2023-12-09,15,83.5
2023-12-09,16,80.08
2023-12-09,17,79.04
2023-12-09,18,77.43
2023-12-09,19,69.45
2023-12-09,20,64.46
2023-12-09,21,60.41
2023-12-09,22,56.84
2023-12-09,23,46.18
2023-12-10,0,33.69
2023-12-10,1,21.51
2023-12-10,2,13.21
2023-12-10,3,5.99
2023-12-10,4,10
2023-12-10,5,18.09
2023-12-10,6,23.97
2023-12-10,7,41.85
2023-12-10,8,60.86
2023-12-10,9,65.78
2023-12-10,10,67.35
2023-12-10,11,69.68
2023-12-10,12,67.2
2023-12-10,13,67.1
2023-12-10,14,69.67
2023-12-10,15,75.84
2023-12-10,16,80.3
2023-12-10,17,80.3
2023-12-10,18,85.42
2023-12-10,19,80.76
2023-12-10,20,78.05
2023-12-10,21,77.14
2023-12-10,22,78.02
2023-12-10,23,69.16
2023-12-11,0,34.44
2023-12-11,1,39.58
2023-12-11,2,46.15
2023-12-11,3,44.23
2023-12-11,4,45.29
2023-12-11,5,38.04
2023-12-11,6,74.59
2023-12-11,7,91.36
2023-12-11,8,97.98
2023-12-11,9,98.33
2023-12-11,10,93.36
2023-12-11,11,90.68
2023-12-11,12,89.31
2023-12-11,13,88.03
2023-12-11,14,92.51
2023-12-11,15,95.92
2023-12-11,16,105.51
2023-12-11,17,117.99
2023-12-11,18,122.64
2023-12-11,19,121.35
2023-12-11,20,114.03
2023-12-11,21,99.24
2023-12-11,22,96.48
2023-12-11,23,86.82
2023-12-12,0,88.05
2023-12-12,1,87.06
2023-12-12,2,85.62
2023-12-12,3,84.42
2023-12-12,4,87.01
2023-12-12,5,89.03
2023-12-12,6,107.41
2023-12-12,7,121.09
2023-12-12,8,146.33
2023-12-12,9,131.94
2023-12-12,10,129.85
2023-12-12,11,122.9
2023-12-12,12,124.57
2023-12-12,13,127.18
2023-12-12,14,123.7
2023-12-12,15,120.14
2023-12-12,16,117.46
2023-12-12,17,110.88
2023-12-12,18,105
2023-12-12,19,94.22
2023-12-12,20,92.15
2023-12-12,21,88.14
2023-12-12,22,83.37
2023-12-12,23,77.5
2023-12-13,0,75.36
2023-12-13,1,72.96
2023-12-13,2,73.7
2023-12-13,3,71.43
2023-12-13,4,73.02
2023-12-13,5,75.45
2023-12-13,6,83.1
2023-12-13,7,102.19
2023-12-13,8,98.77
2023-12-13,9,103.51
2023-12-13,10,100.3
2023-12-13,11,100
2023-12-13,12,97.66
2023-12-13,13,102.7
2023-12-13,14,104.37
2023-12-13,15,109.4
2023-12-13,16,106.05
2023-12-13,17,110.15
2023-12-13,18,105.89
2023-12-13,19,102.41
2023-12-13,20,96.58
2023-12-13,21,90.88
2023-12-13,22,92.35
2023-12-13,23,84.25
2023-12-14,0,77.34
2023-12-14,1,76.3
2023-12-14,2,77.15
2023-12-14,3,77.19
2023-12-14,4,79.14
2023-12-14,5,82.57
2023-12-14,6,98.48
2023-12-14,7,119.67
2023-12-14,8,130.65
2023-12-14,9,124.96
2023-12-14,10,126.15
2023-12-14,11,127.21
2023-12-14,12,119.56
2023-12-14,13,123.75
2023-12-14,14,124.13
2023-12-14,15,130.74
2023-12-14,16,128.58
2023-12-14,17,127.93
2023-12-14,18,126.16
2023-12-14,19,114.27
2023-12-14,20,102.81
2023-12-14,21,96.2
2023-12-14,22,94.46
2023-12-14,23,85.57
2023-12-15,0,86.13
2023-12-15,1,82.93
2023-12-15,2,80.1
2023-12-15,3,76.55
2023-12-15,4,75.16
2023-12-15,5,80.41
2023-12-15,6,95.97
2023-12-15,7,106.95
2023-12-15,8,121.5
2023-12-15,9,117.44
2023-12-15,10,109.97
2023-12-15,11,102.75
2023-12-15,12,94.13
2023-12-15,13,88.3
2023-12-15,14,86.34
2023-12-15,15,87.7
2023-12-15,16,95.77
2023-12-15,17,92.65
2023-12-15,18,84.91
2023-12-15,19,79.6
2023-12-15,20,77.01
2023-12-15,21,75.7
2023-12-15,22,72.25
2023-12-15,23,69.47
2023-12-16,0,62.61
2023-12-16,1,61.85
2023-12-16,2,58.27
2023-12-16,3,54.57
2023-12-16,4,50.9
2023-12-16,5,52.65
2023-12-16,6,55.42
2023-12-16,7,58
2023-12-16,8,60.39
2023-12-16,9,60.55
2023-12-16,10,63.76
2023-12-16,11,58.57
2023-12-16,12,60.53
2023-12-16,13,60.21
2023-12-16,14,53.06
2023-12-16,15,53.76
2023-12-16,16,60.43
2023-12-16,17,61.23
2023-12-16,18,60.65
2023-12-16,19,60.1
2023-12-16,20,53.78
2023-12-16,21,54.44
2023-12-16,22,47.87
2023-12-16,23,53.12
2023-12-17,0,45.34
2023-12-17,1,42.8
2023-12-17,2,42.96
2023-12-17,3,28.69
2023-12-17,4,26.37
2023-12-17,5,29.87
2023-12-17,6,38.15
2023-12-17,7,41.39
2023-12-17,8,39.71
2023-12-17,9,41.1
2023-12-17,10,40.04
2023-12-17,11,38.81
2023-12-17,12,34.94
2023-12-17,13,32.71
2023-12-17,14,32.63
2023-12-17,15,34.98
2023-12-17,16,41.91
2023-12-17,17,49.97
2023-12-17,18,49.99
2023-12-17,19,49.05
2023-12-17,20,48.3
2023-12-17,21,44.44
2023-12-17,22,44.77
2023-12-17,23,47.81
2023-12-18,0,52.9
2023-12-18,1,51.16
2023-12-18,2,49.81
2023-12-18,3,49.03
2023-12-18,4,52.47
2023-12-18,5,58.97
2023-12-18,6,62.41
2023-12-18,7,66.55
2023-12-18,8,69.91
2023-12-18,9,67.34
2023-12-18,10,71.5
2023-12-18,11,67.17
2023-12-18,12,69.85
2023-12-18,13,71.37
2023-12-18,14,67.23
2023-12-18,15,66.93
2023-12-18,16,66.4
2023-12-18,17,67.96
2023-12-18,18,59.53
2023-12-18,19,60.1
2023-12-18,20,50.1
2023-12-18,21,45.08
2023-12-18,22,37.08
2023-12-18,23,44.98
2023-12-19,0,34.23
2023-12-19,1,39.06
2023-12-19,2,39.15
2023-12-19,3,43.5
2023-12-19,4,42.48
2023-12-19,5,54.67
2023-12-19,6,60.28
2023-12-19,7,69.26
2023-12-19,8,91.63
2023-12-19,9,76.48
2023-12-19,10,76.29
2023-12-19,11,79.71
2023-12-19,12,76.26
2023-12-19,13,74.73
2023-12-19,14,80.45
2023-12-19,15,76.02
2023-12-19,16,77
2023-12-19,17,84.87
2023-12-19,18,88.29
2023-12-19,19,50.05
2023-12-19,20,59.84
2023-12-19,21,63.15
2023-12-19,22,60.95
2023-12-19,23,55.22
2023-12-20,0,42.26
2023-12-20,1,48.84
2023-12-20,2,46.27
2023-12-20,3,39.98
2023-12-20,4,31.51
2023-12-20,5,40.02
2023-12-20,6,46.72
2023-12-20,7,58.67
2023-12-20,8,62.81
2023-12-20,9,62.13
2023-12-20,10,66.3
2023-12-20,11,62.36
2023-12-20,12,62
2023-12-20,13,60.59
2023-12-20,14,66.8
2023-12-20,15,68.31
2023-12-20,16,71.22
2023-12-20,17,77.75
2023-12-20,18,74.95
2023-12-20,19,68.53
2023-12-20,20,66.39
2023-12-20,21,65.64
2023-12-20,22,61.42
2023-12-20,23,48.88
2023-12-21,0,44.43
2023-12-21,1,37.17
2023-12-21,2,20.9
2023-12-21,3,9.08
2023-12-21,4,0.07
2023-12-21,5,0.33
2023-12-21,6,23.85
2023-12-21,7,45.12
2023-12-21,8,48.96
2023-12-21,9,37.24
2023-12-21,10,34.29
2023-12-21,11,26.05
2023-12-21,12,23.51
2023-12-21,13,11.56
2023-12-21,14,10.53
2023-12-21,15,16.8
2023-12-21,16,16.95
2023-12-21,17,35.08
2023-12-21,18,39.34
2023-12-21,19,48.49
2023-12-21,20,40.97
2023-12-21,21,33.15
2023-12-21,22,28.77
2023-12-21,23,13.58
2023-12-22,0,0.11
2023-12-22,1,-0.1
2023-12-22,2,-0.07
2023-12-22,3,-0.18
2023-12-22,4,-0.21
2023-12-22,5,-0.08
2023-12-22,6,0.81
2023-12-22,7,31.68
2023-12-22,8,39.73
2023-12-22,9,35.64
2023-12-22,10,26.45
2023-12-22,11,26.23
2023-12-22,12,26.73
2023-12-22,13,25.3
2023-12-22,14,28.86
2023-12-22,15,34.17
2023-12-22,16,42.41
2023-12-22,17,42.95
2023-12-22,18,50.36
2023-12-22,19,40.49
2023-12-22,20,24.66
2023-12-22,21,25.53
2023-12-22,22,30.41
2023-12-22,23,12
2023-12-23,0,9.99
2023-12-23,1,4.33
2023-12-23,2,0.13
2023-12-23,3,0.03
2023-12-23,4,0.01
2023-12-23,5,0.05
2023-12-23,6,0.12
2023-12-23,7,7.43
2023-12-23,8,20
2023-12-23,9,42.08
2023-12-23,10,41.64
2023-12-23,11,45.9
2023-12-23,12,47.36
2023-12-23,13,49.81
2023-12-23,14,52.3
2023-12-23,15,53.77
2023-12-23,16,58.05
2023-12-23,17,68.12
2023-12-23,18,66.45
2023-12-23,19,61.55
2023-12-23,20,53.7
2023-12-23,21,53.06
2023-12-23,22,51.2
2023-12-23,23,43.62
2023-12-24,0,52.42
2023-12-24,1,29.23
2023-12-24,2,29.14
2023-12-24,3,28.63
2023-12-24,4,28.75
2023-12-24,5,30.22
2023-12-24,6,31.06
2023-12-24,7,28.18
2023-12-24,8,25.14
2023-12-24,9,12.07
2023-12-24,10,2.09
2023-12-24,11,0.06
2023-12-24,12,0.05
2023-12-24,13,0.06
2023-12-24,14,0.03
2023-12-24,15,0.13
2023-12-24,16,1
2023-12-24,17,15.93
2023-12-24,18,3.07
2023-12-24,19,1.29
2023-12-24,20,0.06
2023-12-24,21,0
2023-12-24,22,-0.01
2023-12-24,23,-0.1
2023-12-25,0,-2.51
2023-12-25,1,-3.2
2023-12-25,2,-6.65
2023-12-25,3,-8.54
2023-12-25,4,-6.75
2023-12-25,5,-3.13
2023-12-25,6,-2.7
2023-12-25,7,-1.5
2023-12-25,8,0.08
2023-12-25,9,0.1
2023-12-25,10,0.1
2023-12-25,11,0.07
2023-12-25,12,0.07
2023-12-25,13,0
2023-12-25,14,0.07
2023-12-25,15,5
2023-12-25,16,34.99
2023-12-25,17,38.78
2023-12-25,18,38.02
2023-12-25,19,35.08
2023-12-25,20,33.46
2023-12-25,21,34.12
2023-12-25,22,34.71
2023-12-25,23,33.56
2023-12-26,0,23.56
2023-12-26,1,17.37
2023-12-26,2,15.9
2023-12-26,3,10.86
2023-12-26,4,2.03
2023-12-26,5,0.1
2023-12-26,6,1.55
2023-12-26,7,13.2
2023-12-26,8,39.04
2023-12-26,9,50.87
2023-12-26,10,48.88
2023-12-26,11,25.04
2023-12-26,12,10
2023-12-26,13,15.85
2023-12-26,14,26.98
2023-12-26,15,25.26
2023-12-26,16,47.34
2023-12-26,17,52.99
2023-12-26,18,53.66
2023-12-26,19,53.05
2023-12-26,20,49.32
2023-12-26,21,43.95
2023-12-26,22,46.63
2023-12-26,23,53.28
2023-12-27,0,41.35
2023-12-27,1,52.07
2023-12-27,2,57.63
2023-12-27,3,51.65
2023-12-27,4,49.77
2023-12-27,5,55.98
2023-12-27,6,65.06
2023-12-27,7,77.44
2023-12-27,8,82.73
2023-12-27,9,80.56
2023-12-27,10,75.19
2023-12-27,11,74.71
2023-12-27,12,73.79
2023-12-27,13,71.88
2023-12-27,14,73.64
2023-12-27,15,79.95
2023-12-27,16,79.77
2023-12-27,17,80.32
2023-12-27,18,74.35
2023-12-27,19,64.85
2023-12-27,20,54.73
2023-12-27,21,24.74
2023-12-27,22,16.99
2023-12-27,23,0.03
2023-12-28,0,-0.01
2023-12-28,1,-0.78
2023-12-28,2,-1.43
2023-12-28,3,-1.39
2023-12-28,4,-0.27
2023-12-28,5,-0.11
2023-12-28,6,0.02
2023-12-28,7,16.06
2023-12-28,8,38.2
2023-12-28,9,38.75
2023-12-28,10,29.27
2023-12-28,11,16.06
2023-12-28,12,9.27
2023-12-28,13,5.76
2023-12-28,14,15.46
2023-12-28,15,20.58
2023-12-28,16,40.34
2023-12-28,17,46.83
2023-12-28,18,45.9
2023-12-28,19,39.5
2023-12-28,20,36.69
2023-12-28,21,28.98
2023-12-28,22,26.24
2023-12-28,23,2
2023-12-29,0,0
2023-12-29,1,-0.08
2023-12-29,2,-0.28
2023-12-29,3,-0.93
2023-12-29,4,-0.95
2023-12-29,5,-0.26
2023-12-29,6,-0.07
2023-12-29,7,0.1
2023-12-29,8,12.38
2023-12-29,9,13.2
2023-12-29,10,15.09
2023-12-29,11,12.01
2023-12-29,12,9.96
2023-12-29,13,10.19
2023-12-29,14,12.95
2023-12-29,15,15.01
2023-12-29,16,40
2023-12-29,17,35.87
2023-12-29,18,34.12
2023-12-29,19,30.76
2023-12-29,20,30.02
2023-12-29,21,28.13
2023-12-29,22,25.34
2023-12-29,23,19.35
2023-12-30,0,32.49
2023-12-30,1,19.97
2023-12-30,2,18.07
2023-12-30,3,18.12
2023-12-30,4,18.07
2023-12-30,5,16.67
2023-12-30,6,25.5
2023-12-30,7,40.01
2023-12-30,8,28.81
2023-12-30,9,35.73
2023-12-30,10,39.21
2023-12-30,11,39.64
2023-12-30,12,36.38
2023-12-30,13,33.25
2023-12-30,14,42.04
2023-12-30,15,56.25
2023-12-30,16,69.99
2023-12-30,17,80.14
2023-12-30,18,79.99
2023-12-30,19,71.09
2023-12-30,20,62.01
2023-12-30,21,57.64
2023-12-30,22,59.24
2023-12-30,23,43.23
2023-12-31,0,44.87
2023-12-31,1,40.69
2023-12-31,2,40.84
2023-12-31,3,39.96
2023-12-31,4,37.03
2023-12-31,5,38.13
2023-12-31,6,21.52
2023-12-31,7,37.1
2023-12-31,8,28.76
2023-12-31,9,35.5
2023-12-31,10,30.1
2023-12-31,11,26.87
2023-12-31,12,19.77
2023-12-31,13,16.06
2023-12-31,14,15.01
2023-12-31,15,15.01
2023-12-31,16,28.07
2023-12-31,17,50
2023-12-31,18,45
2023-12-31,19,39.64
2023-12-31,20,34.89
2023-12-31,21,29.6
2023-12-31,22,28.67
2023-12-31,23,26.87
